   1.059	   1.227	
0.000	1.000	
   1.178	   1.051	
0.000	1.000	
   1.104	   1.051	
1.000	0.000	
   1.059	   1.227	
0.000	1.000	
   1.091	   0.969	
0.000	1.000	
   1.254	   1.308	
1.000	0.000	
   1.124	   1.227	
0.000	1.000	
   1.189	   1.227	
0.000	1.000	
   1.189	   1.227	
1.000	0.000	
   1.254	   1.308	
0.000	1.000	
   1.254	   1.051	
0.000	1.000	
   1.178	   1.051	
1.000	0.000	
   1.254	   1.227	
0.000	1.000	
   1.254	   1.227	
0.000	1.000	
   1.029	   1.051	
1.000	0.000	
   1.193	   1.308	
0.000	1.000	
   1.132	   1.308	
0.000	1.000	
   1.254	   1.051	
1.000	0.000	
   1.115	   1.132	
0.000	1.000	
   1.045	   1.132	
0.000	1.000	
   1.090	   1.051	
1.000	0.000	
   1.178	   1.051	
0.000	1.000	
   0.929	   0.969	
0.000	1.000	
   1.173	   0.969	
1.000	0.000	
   1.254	   1.390	
0.000	1.000	
   1.254	   1.051	
0.000	1.000	
   1.173	   0.969	
1.000	0.000	
   1.115	   1.132	
0.000	1.000	
   1.115	   1.132	
0.000	1.000	
   1.254	   1.051	
1.000	0.000	
   1.254	   1.132	
0.000	1.000	
   1.189	   1.227	
0.000	1.000	
   0.994	   1.227	
1.000	0.000	
   1.199	   1.485	
0.000	1.000	
   0.833	   0.969	
0.000	1.000	
   1.193	   1.308	
1.000	0.000	
   1.254	   1.227	
0.000	1.000	
   1.115	   1.132	
0.000	1.000	
   1.077	   0.888	
1.000	0.000	
   1.124	   1.227	
0.000	1.000	
   1.184	   1.132	
0.000	1.000	
   1.254	   1.051	
1.000	0.000	
   1.193	   1.308	
0.000	1.000	
   1.254	   0.888	
0.000	1.000	
   1.166	   0.888	
1.000	0.000	
   1.189	   1.227	
0.000	1.000	
   1.254	   1.132	
0.000	1.000	
   1.158	   0.969	
1.000	0.000	
   1.254	   0.969	
0.000	1.000	
   1.254	   1.132	
0.000	1.000	
