750 21
   1.000	   2.242	   1.063	  -0.022	   0.712	  -0.000	   0.099	   3.510	   0.032	   0.178	   0.979	   0.020	   0.035	   0.065	  -0.015	  -0.010	   1.254	   0.076	   0.443	   1.439	   1.132	
   1.000	   1.534	   1.262	   0.132	   0.712	   0.006	   1.035	   0.892	   0.868	   0.285	   0.648	   0.133	   0.035	   0.065	   0.168	  -0.076	   1.189	   0.096	   0.556	   1.347	   1.227	
   0.000	   0.960	   0.421	   0.287	   0.525	   0.044	   1.249	   0.266	   0.335	   0.285	   0.844	   0.490	  -0.262	   0.008	   0.465	  -0.192	   1.166	   0.104	   0.605	   0.928	   0.888	
   1.000	   1.313	   0.586	  -0.177	   0.525	   0.031	   2.238	   0.959	   0.856	   0.071	   1.421	   1.612	  -0.090	   0.065	   1.515	  -0.107	   1.173	   0.101	   0.680	   1.032	   0.969	
   1.000	   0.606	   0.396	   0.750	   0.900	   0.044	   0.286	   0.080	   0.206	   0.285	   0.451	  -0.001	  -0.339	   0.008	   0.011	  -0.319	   1.254	   0.076	   0.696	   1.333	   1.051	
   0.000	   0.252	   0.021	   0.287	   0.900	   0.576	   0.072	  -0.013	   0.071	   1.461	   0.476	  -0.014	  -2.312	  -1.002	  -0.011	  -1.320	   0.569	   0.549	   0.732	   0.193	   0.630	
   1.000	   0.606	   0.077	  -0.949	   0.900	   0.221	   0.527	   0.050	   0.190	   0.926	   1.151	   0.125	  -1.735	  -0.489	   0.155	  -1.049	   0.987	   0.159	   1.114	   0.658	   0.888	
   1.000	   0.022	   0.012	   2.450	   1.648	   1.102	   0.179	  -0.024	   0.059	   1.568	  -0.016	  -0.014	   0.035	  -1.413	   0.009	  -1.320	   0.776	   0.638	   1.324	   0.399	   0.807	
   0.000	   0.173	  -0.019	  -5.894	   6.890	   2.267	  -0.008	  -0.022	  -0.024	   1.996	   0.427	  -0.015	  -5.002	  -2.224	  -0.017	  -1.916	   0.012	   2.346	   1.511	   0.315	   0.373	
   1.000	   0.526	   0.040	  -0.022	   0.712	   0.253	   0.527	   0.027	   0.173	   0.926	   1.078	   0.146	  -2.213	  -0.489	   0.166	  -1.143	   0.929	   0.178	   1.552	   0.838	   1.227	
   1.000	  -0.022	  -0.016	   3.840	   3.146	   1.628	   0.045	  -0.024	  -0.009	   1.782	  -0.040	  -0.015	   0.036	  -1.807	  -0.013	  -1.627	   0.275	   1.490	   1.303	   0.166	   0.454	
   0.000	  -0.040	  -0.023	  -0.022	  -0.036	   2.508	  -0.035	  -0.024	  -0.025	   2.103	  -0.040	  -0.015	   0.036	  -2.386	  -0.017	  -2.055	   0.006	   2.530	   1.511	   0.484	   0.373	
   1.000	   0.314	   0.047	   0.132	   0.712	   0.234	   0.446	  -0.002	   0.129	   0.819	   0.611	   0.106	  -1.940	  -0.432	   0.108	  -1.096	   0.976	   0.163	   1.422	   0.833	   1.132	
   1.000	  -0.040	  -0.023	  -0.022	  -0.036	   2.508	  -0.035	  -0.024	  -0.025	   2.103	  -0.040	  -0.015	   0.036	  -2.386	  -0.017	  -2.055	   0.006	   2.530	   1.511	   0.484	   0.373	
   0.000	  -0.040	  -0.023	  -0.022	  -0.036	   2.508	  -0.035	  -0.024	  -0.025	   2.103	  -0.040	  -0.015	   0.036	  -2.386	  -0.017	  -2.055	   0.006	   2.530	   1.511	   0.484	   0.373	
   1.000	   0.314	   0.047	   0.132	   0.712	   0.234	   0.446	  -0.002	   0.129	   0.819	   0.611	   0.106	  -1.940	  -0.432	   0.108	  -1.096	   0.976	   0.163	   1.422	   0.833	   1.132	
   1.000	  -0.040	  -0.023	  -0.022	  -0.036	   2.508	  -0.035	  -0.024	  -0.025	   2.103	  -0.040	  -0.015	   0.036	  -2.386	  -0.017	  -2.055	   0.006	   2.530	   1.511	   0.484	   0.373	
   0.000	  -0.040	  -0.023	  -0.022	  -0.036	   2.508	  -0.035	  -0.024	  -0.025	   2.103	  -0.040	  -0.015	   0.036	  -2.386	  -0.017	  -2.055	   0.006	   2.530	   1.511	   0.484	   0.373	
   1.000	   0.314	   0.047	   0.132	   0.712	   0.234	   0.446	  -0.002	   0.129	   0.819	   0.611	   0.106	  -1.940	  -0.432	   0.108	  -1.096	   0.976	   0.163	   1.422	   0.833	   1.132	
   1.000	  -0.040	  -0.023	  -0.022	  -0.036	   2.508	  -0.035	  -0.024	  -0.025	   2.103	  -0.040	  -0.015	   0.036	  -2.386	  -0.017	  -2.055	   0.006	   2.530	   1.511	   0.484	   0.373	
   0.000	  -0.040	  -0.023	  -0.022	  -0.036	   2.508	  -0.035	  -0.024	  -0.025	   2.103	  -0.040	  -0.015	   0.036	  -2.386	  -0.017	  -2.055	   0.006	   2.530	   1.511	   0.484	   0.373	
   1.000	   0.314	   0.047	   0.132	   0.712	   0.234	   0.446	  -0.002	   0.129	   0.819	   0.611	   0.106	  -1.940	  -0.432	   0.108	  -1.096	   0.976	   0.163	   1.422	   0.833	   1.132	
   1.000	  -0.040	  -0.023	  -0.022	  -0.036	   2.508	  -0.035	  -0.024	  -0.025	   2.103	  -0.040	  -0.015	   0.036	  -2.386	  -0.017	  -2.055	   0.006	   2.530	   1.511	   0.484	   0.373	
   0.000	   0.800	   1.275	   0.132	   0.338	   0.329	   1.997	   0.175	   3.685	   0.713	   1.016	   0.986	  -0.214	  -0.493	   1.941	  -0.601	   0.899	   0.416	   0.611	   0.437	   0.712	
   1.000	   1.154	   1.329	  -0.022	   0.338	   0.050	   0.553	   0.685	   1.716	   0.285	   0.795	   0.049	  -0.589	  -0.049	   0.069	  -0.337	   1.254	   0.076	   0.621	   1.439	   1.132	
   1.000	   0.606	   0.870	   0.441	   0.338	   0.411	   2.104	   0.036	   1.910	   0.819	   0.549	   0.854	   0.035	  -0.616	   2.004	  -0.591	   0.819	   0.464	   0.763	   0.399	   0.807	
   0.000	   1.623	   0.320	  -0.331	   0.525	   0.088	   1.757	   0.638	   0.499	   0.392	   1.790	   0.937	  -0.683	  -0.127	   1.045	  -0.319	   1.254	   0.076	   0.696	   1.333	   1.051	
   1.000	   1.976	   0.376	  -0.331	   0.712	   0.044	   0.954	   1.985	   0.148	   0.392	   2.011	   0.093	  -0.386	   0.008	   0.268	  -0.240	   1.254	   0.076	   0.548	   1.120	   0.888	
   1.000	   1.269	   0.404	  -0.331	   0.525	   0.031	   2.452	   0.826	   0.512	   0.071	   1.250	   2.070	  -0.215	   0.065	   1.818	  -0.107	   1.254	   0.076	   0.710	   1.439	   1.132	
   0.000	   1.517	   0.354	   0.287	   0.525	   0.107	   0.553	   0.662	   0.517	   0.499	   1.925	   0.009	  -0.636	  -0.184	   0.106	  -0.485	   1.184	   0.098	   0.621	   1.242	   1.132	
   1.000	   1.870	   0.380	   0.132	   0.525	   0.069	   1.275	   1.239	   0.644	   0.392	   2.208	   0.391	  -0.215	  -0.049	   0.604	  -0.307	   1.082	   0.130	   0.815	   1.233	   1.390	
   1.000	   1.163	   0.467	   0.287	   0.712	   0.057	   0.767	   0.701	   0.334	   0.285	   0.942	   0.070	  -0.262	  -0.070	   0.126	  -0.077	   1.104	   0.123	   0.601	   0.974	   1.051	
   0.000	   0.252	   0.014	   2.141	   1.461	   1.083	   0.152	  -0.019	   0.059	   1.461	   0.439	  -0.002	  -3.264	  -1.356	   0.002	  -1.242	   0.639	   0.996	   0.680	   0.201	   0.454	
   1.000	   0.606	   0.085	   0.132	   0.712	   0.133	   0.206	   0.063	   0.101	   0.713	   0.832	  -0.009	  -1.111	  -0.240	   0.005	  -0.846	   0.976	   0.163	   1.110	   0.833	   1.132	
   1.000	   0.022	  -0.004	   1.214	   0.525	   0.906	   0.152	  -0.024	   0.035	   1.568	  -0.016	  -0.015	   0.035	  -1.376	   0.004	  -1.479	   0.754	   0.462	   1.373	   0.319	   0.712	
   0.000	   0.155	  -0.013	  -2.958	   1.836	   1.450	   0.072	  -0.022	   0.004	   1.782	   0.328	  -0.013	  -3.622	  -1.710	  -0.010	  -1.575	   0.594	   0.938	   1.244	   0.181	   0.549	
   1.000	   0.509	   0.048	  -0.022	   0.712	   0.240	   0.393	   0.025	   0.105	   0.713	   0.918	   0.055	  -2.009	  -0.446	   0.074	  -1.119	   1.082	   0.130	   1.841	   1.233	   1.390	
   1.000	  -0.022	  -0.016	   3.840	   3.146	   1.628	   0.045	  -0.024	  -0.009	   1.782	  -0.040	  -0.015	   0.036	  -1.807	  -0.013	  -1.627	   0.275	   1.490	   1.303	   0.166	   0.454	
   0.000	  -0.040	  -0.023	  -0.022	  -0.036	   2.508	  -0.035	  -0.024	  -0.025	   2.103	  -0.040	  -0.015	   0.036	  -2.386	  -0.017	  -2.055	   0.006	   2.530	   1.511	   0.484	   0.373	
   1.000	   0.314	   0.047	   0.132	   0.712	   0.234	   0.446	  -0.002	   0.129	   0.819	   0.611	   0.106	  -1.940	  -0.432	   0.108	  -1.096	   0.976	   0.163	   1.422	   0.833	   1.132	
   1.000	  -0.040	  -0.023	  -0.022	  -0.036	   2.508	  -0.035	  -0.024	  -0.025	   2.103	  -0.040	  -0.015	   0.036	  -2.386	  -0.017	  -2.055	   0.006	   2.530	   1.511	   0.484	   0.373	
   0.000	  -0.040	  -0.023	  -0.022	  -0.036	   2.508	  -0.035	  -0.024	  -0.025	   2.103	  -0.040	  -0.015	   0.036	  -2.386	  -0.017	  -2.055	   0.006	   2.530	   1.511	   0.484	   0.373	
   1.000	   0.314	   0.047	   0.132	   0.712	   0.234	   0.446	  -0.002	   0.129	   0.819	   0.611	   0.106	  -1.940	  -0.432	   0.108	  -1.096	   0.976	   0.163	   1.422	   0.833	   1.132	
   1.000	  -0.040	  -0.023	  -0.022	  -0.036	   2.508	  -0.035	  -0.024	  -0.025	   2.103	  -0.040	  -0.015	   0.036	  -2.386	  -0.017	  -2.055	   0.006	   2.530	   1.511	   0.484	   0.373	
   0.000	  -0.040	  -0.023	  -0.022	  -0.036	   2.508	  -0.035	  -0.024	  -0.025	   2.103	  -0.040	  -0.015	   0.036	  -2.386	  -0.017	  -2.055	   0.006	   2.530	   1.511	   0.484	   0.373	
   1.000	   0.314	   0.047	   0.132	   0.712	   0.234	   0.446	  -0.002	   0.129	   0.819	   0.611	   0.106	  -1.940	  -0.432	   0.108	  -1.096	   0.976	   0.163	   1.422	   0.833	   1.132	
   1.000	  -0.040	  -0.023	  -0.022	  -0.036	   2.508	  -0.035	  -0.024	  -0.025	   2.103	  -0.040	  -0.015	   0.036	  -2.386	  -0.017	  -2.055	   0.006	   2.530	   1.511	   0.484	   0.373	
   0.000	  -0.040	  -0.023	  -0.022	  -0.036	   2.508	  -0.035	  -0.024	  -0.025	   2.103	  -0.040	  -0.015	   0.036	  -2.386	  -0.017	  -2.055	   0.006	   2.530	   1.511	   0.484	   0.373	
   1.000	   0.314	   0.047	   0.132	   0.712	   0.234	   0.446	  -0.002	   0.129	   0.819	   0.611	   0.106	  -1.940	  -0.432	   0.108	  -1.096	   0.976	   0.163	   1.422	   0.833	   1.132	
   1.000	  -0.040	  -0.023	  -0.022	  -0.036	   2.508	  -0.035	  -0.024	  -0.025	   2.103	  -0.040	  -0.015	   0.036	  -2.386	  -0.017	  -2.055	   0.006	   2.530	   1.511	   0.484	   0.373	
   0.000	   0.871	   1.207	  -0.177	   0.338	   0.253	   2.372	   0.173	   2.695	   0.819	   0.869	   1.253	  -0.090	  -0.432	   2.356	  -0.591	   0.899	   0.416	   0.611	   0.437	   0.712	
   1.000	   1.225	   1.419	  -0.022	   0.525	   0.057	   0.446	   0.950	   2.622	   0.392	   1.065	   0.024	  -0.464	  -0.049	   0.047	  -0.291	   1.184	   0.098	   0.621	   1.242	   1.132	
   1.000	   0.641	   0.738	  -0.022	   0.338	   0.240	   1.088	   0.090	   1.411	   0.819	   0.648	   0.209	   0.035	  -0.375	   0.493	  -0.591	   0.790	   0.451	   0.680	   0.366	   0.712	
   0.000	   1.278	   0.253	   0.441	   0.525	   0.107	   0.954	   0.454	   0.309	   0.392	   1.790	   0.283	  -1.111	  -0.127	   0.398	  -0.551	   1.254	   0.076	   0.888	   1.120	   0.888	
   1.000	   1.632	   0.374	   0.441	   0.712	   0.050	   0.874	   1.313	   0.435	   0.178	   1.729	   0.121	  -0.262	   0.008	   0.246	  -0.319	   1.189	   0.096	   0.929	   1.347	   1.227	
   1.000	   0.924	   0.271	   0.441	   0.525	   0.057	   0.741	   0.196	   0.267	   0.285	   0.979	   0.162	  -0.886	   0.008	   0.193	  -0.397	   1.173	   0.101	   0.784	   1.032	   0.969	
   0.000	   1.570	   0.813	  -0.022	   0.525	   0.025	   1.676	   1.521	   0.965	   0.285	   1.434	   0.664	   0.035	   0.065	   0.754	  -0.125	   1.173	   0.101	   0.524	   1.032	   0.969	
   1.000	   1.923	   0.974	  -0.022	   0.525	   0.031	   1.971	   2.480	   1.411	   0.392	   2.060	   0.982	  -0.090	   0.065	   1.188	  -0.155	   1.254	   0.076	   0.514	   1.014	   0.807	
   1.000	   1.216	   0.791	  -0.177	   0.525	   0.044	   1.837	   1.143	   0.708	   0.178	   1.581	   1.286	  -0.511	   0.064	   1.257	  -0.222	   1.178	   0.099	   0.553	   1.137	   1.051	
   0.000	   0.314	   0.039	   1.059	   0.525	   0.494	   0.286	  -0.004	   0.141	   1.354	   0.697	   0.033	  -2.336	  -0.843	   0.043	  -1.246	   0.855	   0.459	   1.122	   0.352	   0.630	
   1.000	   0.668	   0.086	  -0.022	   0.712	   0.139	   0.313	   0.097	   0.143	   0.606	   1.053	   0.007	  -1.361	  -0.240	   0.035	  -0.846	   1.011	   0.152	   1.044	   0.749	   0.969	
   1.000	   0.067	   0.048	   1.986	   1.274	   0.665	   0.313	  -0.023	   0.107	   1.140	   0.083	  -0.000	  -0.214	  -0.934	   0.049	  -1.096	   0.930	   0.447	   1.228	   0.619	   0.888	
   0.000	   0.226	  -0.008	   1.832	   0.900	   1.102	   0.045	  -0.018	   0.016	   1.675	   0.488	  -0.015	  -3.389	  -1.413	  -0.014	  -1.496	   0.134	   1.344	   1.013	   0.145	   0.373	
   1.000	   0.579	   0.055	  -0.331	   0.712	   0.221	   0.339	   0.049	   0.125	   0.926	   1.164	   0.026	  -1.854	  -0.453	   0.058	  -1.142	   0.917	   0.212	   1.428	   0.781	   1.227	
   1.000	   0.005	  -0.008	   1.832	   0.900	   0.899	   0.152	  -0.024	   0.016	   1.461	  -0.040	  -0.015	   0.036	  -1.376	   0.003	  -1.359	   0.663	   0.542	   1.511	   0.272	   0.712	
   0.000	  -0.040	  -0.023	  -0.022	  -0.036	   2.508	  -0.035	  -0.024	  -0.025	   2.103	  -0.040	  -0.015	   0.036	  -2.386	  -0.017	  -2.055	   0.006	   2.530	   1.511	   0.484	   0.373	
   1.000	   0.314	   0.047	   0.132	   0.712	   0.234	   0.446	  -0.002	   0.129	   0.819	   0.611	   0.106	  -1.940	  -0.432	   0.108	  -1.096	   0.976	   0.163	   1.422	   0.833	   1.132	
   1.000	  -0.040	  -0.023	  -0.022	  -0.036	   2.508	  -0.035	  -0.024	  -0.025	   2.103	  -0.040	  -0.015	   0.036	  -2.386	  -0.017	  -2.055	   0.006	   2.530	   1.511	   0.484	   0.373	
   0.000	  -0.040	  -0.023	  -0.022	  -0.036	   2.508	  -0.035	  -0.024	  -0.025	   2.103	  -0.040	  -0.015	   0.036	  -2.386	  -0.017	  -2.055	   0.006	   2.530	   1.511	   0.484	   0.373	
   1.000	   0.314	   0.047	   0.132	   0.712	   0.234	   0.446	  -0.002	   0.129	   0.819	   0.611	   0.106	  -1.940	  -0.432	   0.108	  -1.096	   0.976	   0.163	   1.422	   0.833	   1.132	
   1.000	  -0.040	  -0.023	  -0.022	  -0.036	   2.508	  -0.035	  -0.024	  -0.025	   2.103	  -0.040	  -0.015	   0.036	  -2.386	  -0.017	  -2.055	   0.006	   2.530	   1.511	   0.484	   0.373	
   0.000	  -0.040	  -0.023	  -0.022	  -0.036	   2.508	  -0.035	  -0.024	  -0.025	   2.103	  -0.040	  -0.015	   0.036	  -2.386	  -0.017	  -2.055	   0.006	   2.530	   1.511	   0.484	   0.373	
   1.000	   0.314	   0.047	   0.132	   0.712	   0.234	   0.446	  -0.002	   0.129	   0.819	   0.611	   0.106	  -1.940	  -0.432	   0.108	  -1.096	   0.976	   0.163	   1.422	   0.833	   1.132	
   1.000	  -0.040	  -0.023	  -0.022	  -0.036	   2.508	  -0.035	  -0.024	  -0.025	   2.103	  -0.040	  -0.015	   0.036	  -2.386	  -0.017	  -2.055	   0.006	   2.530	   1.511	   0.484	   0.373	
   0.000	  -0.040	  -0.023	  -0.022	  -0.036	   2.508	  -0.035	  -0.024	  -0.025	   2.103	  -0.040	  -0.015	   0.036	  -2.386	  -0.017	  -2.055	   0.006	   2.530	   1.511	   0.484	   0.373	
   1.000	   0.314	   0.047	   0.132	   0.712	   0.234	   0.446	  -0.002	   0.129	   0.819	   0.611	   0.106	  -1.940	  -0.432	   0.108	  -1.096	   0.976	   0.163	   1.422	   0.833	   1.132	
   1.000	  -0.040	  -0.023	  -0.022	  -0.036	   2.508	  -0.035	  -0.024	  -0.025	   2.103	  -0.040	  -0.015	   0.036	  -2.386	  -0.017	  -2.055	   0.006	   2.530	   1.511	   0.484	   0.373	
   0.000	   0.571	   0.360	  -0.331	   0.525	   0.158	   1.489	   0.089	   1.110	   0.606	   1.102	   1.230	  -0.761	  -0.241	   1.301	  -0.853	   1.091	   0.127	   0.732	   0.873	   0.969	
   1.000	   0.924	   0.473	  -0.022	   0.525	   0.031	   0.527	   0.489	   0.710	   0.178	   0.856	   0.042	  -0.215	   0.065	   0.071	  -0.252	   1.173	   0.101	   0.524	   1.032	   0.969	
   1.000	   0.323	   0.178	   0.441	   0.712	   0.101	   0.446	   0.014	   0.300	   0.606	   0.341	   0.041	  -0.511	  -0.127	   0.072	  -0.524	   1.156	   0.106	   0.514	   0.824	   0.807	
   0.000	   1.128	   0.377	   1.523	   1.274	   0.082	   0.339	   0.306	   0.283	   0.606	   1.483	  -0.004	  -0.636	  -0.049	   0.040	  -0.667	   1.029	   0.146	   0.744	   0.843	   1.051	
   1.000	   1.481	   0.415	   2.141	   1.836	   0.101	   0.232	   0.413	   0.225	   0.499	   1.483	  -0.013	  -0.855	  -0.184	   0.004	  -0.452	   1.173	   0.101	   0.629	   1.032	   0.969	
   1.000	   0.774	   0.480	   0.596	   0.712	   0.012	   0.072	   0.215	   0.047	   0.178	   0.402	  -0.014	  -0.090	   0.065	  -0.016	  -0.203	   1.132	   0.114	   0.732	   1.280	   1.308	
   0.000	   1.472	   0.666	  -0.331	   0.525	   0.038	   1.222	   1.302	   0.765	   0.178	   1.372	   0.287	  -0.090	   0.008	   0.396	  -0.173	   1.184	   0.098	   0.577	   1.242	   1.132	
   1.000	   1.826	   0.708	   0.132	   0.525	  -0.013	   0.099	   4.969	   0.086	  -0.036	   0.463	   0.001	   0.035	   0.065	  -0.017	   0.039	   1.254	   0.076	   0.680	   1.545	   1.227	
   1.000	   1.119	   0.764	  -0.486	   0.525	   0.025	   0.179	   1.200	   0.662	   0.178	   0.942	  -0.006	  -0.261	   0.008	  -0.010	  -0.155	   1.189	   0.096	   0.556	   1.347	   1.227	
   0.000	   0.535	   0.117	   0.132	   0.525	   0.139	   0.366	   0.066	   0.224	   0.926	   1.004	   0.039	  -1.230	  -0.219	   0.065	  -0.962	   1.132	   0.114	   0.810	   0.617	   0.630	
   1.000	   0.889	   0.171	  -0.486	   0.712	   0.088	   0.446	   0.360	   0.264	   0.392	   1.311	   0.019	  -1.064	  -0.106	   0.070	  -0.701	   1.124	   0.117	   1.179	   1.177	   1.227	
   1.000	   0.226	   0.125	   1.059	   0.900	   0.164	   0.206	  -0.011	   0.169	   0.713	   0.205	  -0.008	  -0.339	  -0.318	   0.007	  -0.934	   1.047	   0.171	   1.096	   1.007	   1.227	
   0.000	   0.243	   0.004	   2.141	   1.461	   1.254	   0.045	  -0.019	   0.012	   1.675	   0.463	  -0.015	  -3.588	  -1.503	  -0.014	  -1.496	   0.333	   1.456	   0.732	   0.113	   0.292	
   1.000	   0.597	   0.080	   1.059	   1.274	   0.253	   0.420	   0.046	   0.133	   0.926	   1.078	   0.057	  -2.087	  -0.502	   0.088	  -0.982	   1.115	   0.120	   1.422	   1.075	   1.132	
   1.000	   0.005	   0.000	   3.068	   2.397	   1.248	   0.045	  -0.024	  -0.004	   1.568	  -0.040	  -0.015	   0.036	  -1.503	  -0.014	  -1.368	   0.473	   1.200	   1.303	   0.131	   0.454	
   0.000	  -0.040	  -0.023	  -0.022	  -0.036	   2.508	  -0.035	  -0.024	  -0.025	   2.103	  -0.040	  -0.015	   0.036	  -2.386	  -0.017	  -2.055	   0.006	   2.530	   1.511	   0.484	   0.373	
   1.000	   0.314	   0.047	   0.132	   0.712	   0.234	   0.446	  -0.002	   0.129	   0.819	   0.611	   0.106	  -1.940	  -0.432	   0.108	  -1.096	   0.976	   0.163	   1.422	   0.833	   1.132	
   1.000	  -0.040	  -0.023	  -0.022	  -0.036	   2.508	  -0.035	  -0.024	  -0.025	   2.103	  -0.040	  -0.015	   0.036	  -2.386	  -0.017	  -2.055	   0.006	   2.530	   1.511	   0.484	   0.373	
   0.000	  -0.040	  -0.023	  -0.022	  -0.036	   2.508	  -0.035	  -0.024	  -0.025	   2.103	  -0.040	  -0.015	   0.036	  -2.386	  -0.017	  -2.055	   0.006	   2.530	   1.511	   0.484	   0.373	
   1.000	   0.314	   0.047	   0.132	   0.712	   0.234	   0.446	  -0.002	   0.129	   0.819	   0.611	   0.106	  -1.940	  -0.432	   0.108	  -1.096	   0.976	   0.163	   1.422	   0.833	   1.132	
   1.000	  -0.040	  -0.023	  -0.022	  -0.036	   2.508	  -0.035	  -0.024	  -0.025	   2.103	  -0.040	  -0.015	   0.036	  -2.386	  -0.017	  -2.055	   0.006	   2.530	   1.511	   0.484	   0.373	
   0.000	  -0.040	  -0.023	  -0.022	  -0.036	   2.508	  -0.035	  -0.024	  -0.025	   2.103	  -0.040	  -0.015	   0.036	  -2.386	  -0.017	  -2.055	   0.006	   2.530	   1.511	   0.484	   0.373	
   1.000	   0.314	   0.047	   0.132	   0.712	   0.234	   0.446	  -0.002	   0.129	   0.819	   0.611	   0.106	  -1.940	  -0.432	   0.108	  -1.096	   0.976	   0.163	   1.422	   0.833	   1.132	
   1.000	  -0.040	  -0.023	  -0.022	  -0.036	   2.508	  -0.035	  -0.024	  -0.025	   2.103	  -0.040	  -0.015	   0.036	  -2.386	  -0.017	  -2.055	   0.006	   2.530	   1.511	   0.484	   0.373	
   0.000	  -0.040	  -0.023	  -0.022	  -0.036	   2.508	  -0.035	  -0.024	  -0.025	   2.103	  -0.040	  -0.015	   0.036	  -2.386	  -0.017	  -2.055	   0.006	   2.530	   1.511	   0.484	   0.373	
   1.000	   0.314	   0.047	   0.132	   0.712	   0.234	   0.446	  -0.002	   0.129	   0.819	   0.611	   0.106	  -1.940	  -0.432	   0.108	  -1.096	   0.976	   0.163	   1.422	   0.833	   1.132	
   1.000	  -0.040	  -0.023	  -0.022	  -0.036	   2.508	  -0.035	  -0.024	  -0.025	   2.103	  -0.040	  -0.015	   0.036	  -2.386	  -0.017	  -2.055	   0.006	   2.530	   1.511	   0.484	   0.373	
   0.000	   0.721	   0.529	  -0.177	   0.525	   0.044	   0.607	   0.395	   0.760	   0.392	   0.795	   0.035	  -0.214	   0.008	   0.101	  -0.252	   1.254	   0.076	   0.452	   1.014	   0.807	
   1.000	   1.074	   0.672	   0.132	   0.525	   0.019	   0.741	   1.036	   0.572	   0.071	   0.881	   0.071	  -0.090	   0.065	   0.115	  -0.155	   1.254	   0.076	   0.435	   1.120	   0.888	
   1.000	   0.447	   0.327	   0.287	   0.525	   0.082	   0.954	   0.092	   0.490	   0.392	   0.537	   0.256	  -0.262	  -0.070	   0.333	  -0.367	   1.077	   0.131	   0.718	   0.773	   0.888	
   0.000	   0.562	   0.059	   0.287	   0.525	   0.304	   0.580	   0.028	   0.242	   1.033	   1.151	   0.181	  -1.938	  -0.626	   0.204	  -1.107	   0.987	   0.159	   1.058	   0.658	   0.888	
   1.000	   0.915	   0.177	   0.905	   0.712	   0.152	   0.767	   0.166	   0.366	   0.499	   1.385	   0.218	  -1.355	  -0.262	   0.275	  -0.706	   1.091	   0.127	   1.373	   1.333	   1.485	
   1.000	   0.217	   0.068	   1.214	   1.274	   0.183	   0.206	  -0.015	   0.088	   0.713	   0.218	  -0.004	  -0.986	  -0.397	   0.005	  -0.846	   1.091	   0.127	   1.096	   0.873	   0.969	
   0.000	   1.552	   1.119	   0.287	   0.525	   0.019	   0.928	   2.219	   1.147	   0.071	   1.090	   0.124	   0.035	   0.065	   0.189	  -0.125	   1.184	   0.098	   0.443	   1.242	   1.132	
   1.000	   1.906	   1.290	   0.287	   0.712	   0.006	   0.339	   1.703	   0.570	   0.178	   0.746	  -0.012	   0.035	   0.065	   0.003	  -0.010	   1.178	   0.099	   0.409	   1.137	   1.051	
   1.000	   1.198	   1.088	   0.441	   0.525	   0.019	   0.420	   0.629	   1.361	   0.178	   0.611	   0.014	  -0.090	   0.065	   0.026	  -0.204	   1.184	   0.098	   0.621	   1.242	   1.132	
   0.000	   0.553	   0.255	   0.750	   0.712	   0.323	   0.553	   0.073	   0.903	   1.140	   1.090	   0.154	  -1.604	  -0.602	   0.176	  -1.096	   0.934	   0.382	   0.701	   0.527	   0.807	
   1.000	   0.906	   0.315	   0.441	   0.712	   0.038	   0.179	   0.424	   0.258	   0.285	   0.746	  -0.014	  -0.215	   0.008	  -0.007	  -0.270	   1.059	   0.137	   0.722	   1.036	   1.227	
   1.000	   0.270	   0.210	   0.905	   0.712	   0.266	   0.259	  -0.001	   0.438	   0.926	   0.291	  -0.006	  -0.090	  -0.432	   0.022	  -0.816	   0.846	   0.250	   0.514	   0.442	   0.807	
   0.000	   0.270	   0.024	   1.832	   1.087	   0.817	   0.286	  -0.018	   0.026	   1.354	   0.476	   0.039	  -2.964	  -1.184	   0.040	  -1.125	   0.665	   0.604	   0.992	   0.201	   0.454	
   1.000	   0.624	   0.101	  -0.022	   0.525	   0.120	   0.847	   0.079	   0.137	   0.392	   0.906	   0.319	  -1.135	  -0.184	   0.310	  -0.551	   1.059	   0.137	   1.220	   1.036	   1.227	
   1.000	   0.022	   0.004	   2.141	   1.461	   0.969	   0.099	  -0.024	   0.011	   1.461	  -0.040	  -0.015	   0.036	  -1.347	  -0.008	  -1.285	   0.681	   0.791	   0.992	   0.166	   0.454	
   0.000	  -0.040	  -0.023	  -0.022	  -0.036	   2.508	  -0.035	  -0.024	  -0.025	   2.103	  -0.040	  -0.015	   0.036	  -2.386	  -0.017	  -2.055	   0.006	   2.530	   1.511	   0.484	   0.373	
   1.000	   0.314	   0.047	   0.132	   0.712	   0.234	   0.446	  -0.002	   0.129	   0.819	   0.611	   0.106	  -1.940	  -0.432	   0.108	  -1.096	   0.976	   0.163	   1.422	   0.833	   1.132	
   1.000	  -0.040	  -0.023	  -0.022	  -0.036	   2.508	  -0.035	  -0.024	  -0.025	   2.103	  -0.040	  -0.015	   0.036	  -2.386	  -0.017	  -2.055	   0.006	   2.530	   1.511	   0.484	   0.373	
   0.000	  -0.040	  -0.023	  -0.022	  -0.036	   2.508	  -0.035	  -0.024	  -0.025	   2.103	  -0.040	  -0.015	   0.036	  -2.386	  -0.017	  -2.055	   0.006	   2.530	   1.511	   0.484	   0.373	
   1.000	   0.314	   0.047	   0.132	   0.712	   0.234	   0.446	  -0.002	   0.129	   0.819	   0.611	   0.106	  -1.940	  -0.432	   0.108	  -1.096	   0.976	   0.163	   1.422	   0.833	   1.132	
